datetime,symbol,source,title,summary,url,sentiment
2025-10-28T15:58:33.266663Z,BINANCECOIN,Forbes Crypto,BINANCECOIN underperforms compared to competitors,Bearish indicators appeared for BINANCECOIN.,https://news.example.com/binancecoin/18812,negative
2025-10-27T05:28:33.266671Z,BINANCECOIN,Yahoo Finance,Investors pull liquidity from BINANCECOIN markets,Market uncertainty negatively affected BINANCECOIN.,https://news.example.com/binancecoin/55462,negative
2025-09-02T23:10:33.266678Z,BINANCECOIN,CoinDesk,Regulatory pressure negatively impacts BINANCECOIN,Market uncertainty negatively affected BINANCECOIN.,https://news.example.com/binancecoin/42754,negative
2025-11-13T13:30:33.266686Z,BINANCECOIN,CryptoNews,Whales accumulate large amounts of BINANCECOIN,BINANCECOIN benefited from increased market confidence.,https://news.example.com/binancecoin/94768,positive
2025-08-26T14:16:33.266695Z,BITCOIN,Yahoo Finance,BITCOIN faces short-term bearish correction,Traders expressed concern over BITCOIN's performance.,https://news.example.com/bitcoin/21217,negative
2025-10-20T01:49:33.266703Z,BITCOIN,The Block,Negative sentiment grows around BITCOIN,Market uncertainty negatively affected BITCOIN.,https://news.example.com/bitcoin/67748,negative
2025-11-06T08:24:33.266712Z,BITCOIN,Bloomberg Crypto,Whales accumulate large amounts of BITCOIN,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/76846,positive
2025-10-07T14:29:33.266721Z,BITCOIN,CryptoNews,BITCOIN shows no major price movement today,Traders reported balanced activity for BITCOIN.,https://news.example.com/bitcoin/32768,neutral
2025-08-16T11:09:33.266729Z,BITCOIN,CoinTelegraph,BITCOIN faces short-term bearish correction,Market uncertainty negatively affected BITCOIN.,https://news.example.com/bitcoin/52770,negative
2025-10-28T09:11:33.266737Z,BITCOIN,CryptoNews,BITCOIN surges amid renewed market optimism,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/38118,positive
2025-10-04T05:21:33.266744Z,BITCOIN,Yahoo Finance,BITCOIN sees declining trading activity,BITCOIN continues to face downward pressure.,https://news.example.com/bitcoin/43343,negative
2025-09-30T04:10:33.266752Z,BITCOIN,The Block,BITCOIN gains traction in global markets,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/84062,positive
2025-09-11T13:11:33.266759Z,BITCOIN,Bloomberg Crypto,BITCOIN sees major spike in transaction activity,Technical indicators show strong performance for BITCOIN.,https://news.example.com/bitcoin/28379,positive
2025-08-12T07:24:33.266767Z,BITCOIN,Bloomberg Crypto,BITCOIN experiences unusual volatility spike,BITCOIN continues to face downward pressure.,https://news.example.com/bitcoin/84320,negative
2025-08-09T02:00:33.266775Z,BITCOIN,CryptoNews,BITCOIN surges amid renewed market optimism,Investors remain optimistic about BITCOIN's long-term potential.,https://news.example.com/bitcoin/89361,positive
2025-10-16T02:51:33.266784Z,BITCOIN,CoinDesk,Analysts predict upward movement for BITCOIN,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/80100,positive
2025-09-06T15:30:33.266792Z,BITCOIN,Yahoo Finance,BITCOIN surges amid renewed market optimism,Investors remain optimistic about BITCOIN's long-term potential.,https://news.example.com/bitcoin/31713,positive
2025-10-02T17:35:33.266800Z,BITCOIN,The Block,BITCOIN receives strong community support,Analysts highlight rising adoption of BITCOIN.,https://news.example.com/bitcoin/84171,positive
2025-10-22T11:11:33.266810Z,BITCOIN,Forbes Crypto,BITCOIN shows a strong recovery after recent dip,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/95806,positive
2025-07-18T23:40:33.266817Z,BITCOIN,Decrypt,Investors show strong confidence in BITCOIN,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/79945,positive
2025-10-21T17:40:33.266825Z,BITCOIN,Forbes Crypto,BITCOIN receives strong community support,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/64791,positive
2025-08-09T22:37:33.266833Z,BITCOIN,CryptoNews,Whales accumulate large amounts of BITCOIN,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/67422,positive
2025-11-10T12:53:33.266840Z,BITCOIN,Bloomberg Crypto,Market uncertainty pushes BITCOIN downward,BITCOIN continues to face downward pressure.,https://news.example.com/bitcoin/11385,negative
2025-09-24T23:26:33.266848Z,BITCOIN,CryptoNews,BITCOIN ecosystem expands with new partnerships,Investors remain optimistic about BITCOIN's long-term potential.,https://news.example.com/bitcoin/58273,positive
2025-10-05T18:32:33.266855Z,BITCOIN,Yahoo Finance,Analysts predict upward movement for BITCOIN,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/99415,positive
2025-09-10T19:15:33.266863Z,BITCOIN,CoinTelegraph,Analysts predict upward movement for BITCOIN,Analysts highlight rising adoption of BITCOIN.,https://news.example.com/bitcoin/29982,positive
2025-09-13T01:01:33.266873Z,BITCOIN,Forbes Crypto,Analysts predict upward movement for BITCOIN,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/53316,positive
2025-11-22T14:22:33.266881Z,BITCOIN,CryptoNews,BITCOIN sees declining trading activity,BITCOIN faced strong selling pressure today.,https://news.example.com/bitcoin/34404,negative
2025-10-31T17:00:33.266888Z,BITCOIN,The Block,Liquidity for BITCOIN increases significantly,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/71460,positive
2025-11-13T09:47:33.266906Z,BITCOIN,Bloomberg Crypto,Regulatory pressure negatively impacts BITCOIN,BITCOIN continues to face downward pressure.,https://news.example.com/bitcoin/46264,negative
2025-07-12T00:58:33.266914Z,BITCOIN,Forbes Crypto,Investors pull liquidity from BITCOIN markets,Traders expressed concern over BITCOIN's performance.,https://news.example.com/bitcoin/85454,negative
2025-10-10T02:45:33.266922Z,BITCOIN,CryptoNews,BITCOIN shows a strong recovery after recent dip,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/54643,positive
2025-08-01T21:32:33.266929Z,BITCOIN,Yahoo Finance,BITCOIN gains traction in global markets,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/57454,positive
2025-11-22T02:38:33.266937Z,BITCOIN,Forbes Crypto,BITCOIN experiences strong bullish momentum,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/40112,positive
2025-11-16T11:16:33.266945Z,BITCOIN,Decrypt,BITCOIN gains traction in global markets,Market sentiment surrounding BITCOIN is highly positive.,https://news.example.com/bitcoin/77536,positive
2025-08-01T14:55:33.266952Z,BITCOIN,Forbes Crypto,Investors show strong confidence in BITCOIN,Market sentiment surrounding BITCOIN is highly positive.,https://news.example.com/bitcoin/58187,positive
2025-08-26T20:16:33.266960Z,BITCOIN,CoinDesk,BITCOIN drops after heavy selling pressure,Market uncertainty negatively affected BITCOIN.,https://news.example.com/bitcoin/18548,negative
2025-07-19T07:36:33.266970Z,BITCOIN,CoinTelegraph,BITCOIN drops after heavy selling pressure,Traders expressed concern over BITCOIN's performance.,https://news.example.com/bitcoin/83254,negative
2025-09-08T07:23:33.266977Z,BITCOIN,CoinDesk,BITCOIN experiences unusual volatility spike,Traders expressed concern over BITCOIN's performance.,https://news.example.com/bitcoin/93756,negative
2025-10-06T10:41:33.266985Z,BITCOIN,Decrypt,BITCOIN drops after heavy selling pressure,BITCOIN faced strong selling pressure today.,https://news.example.com/bitcoin/83253,negative
2025-11-10T07:05:33.266994Z,BITCOIN,Decrypt,BITCOIN receives strong community support,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/33752,positive
2025-11-05T00:31:33.267001Z,BITCOIN,CoinTelegraph,BITCOIN experiences unusual volatility spike,BITCOIN continues to face downward pressure.,https://news.example.com/bitcoin/96650,negative
2025-08-04T13:19:33.267009Z,BITCOIN,The Block,Analysts predict upward movement for BITCOIN,Technical indicators show strong performance for BITCOIN.,https://news.example.com/bitcoin/63479,positive
2025-11-23T04:24:33.267016Z,BITCOIN,CoinTelegraph,Investors pull liquidity from BITCOIN markets,Bearish indicators appeared for BITCOIN.,https://news.example.com/bitcoin/17130,negative
2025-09-24T22:44:33.267024Z,BITCOIN,Yahoo Finance,Investors pull liquidity from BITCOIN markets,BITCOIN faced strong selling pressure today.,https://news.example.com/bitcoin/86400,negative
2025-11-16T13:11:33.267032Z,BITCOIN,Yahoo Finance,Investors pull liquidity from BITCOIN markets,BITCOIN faced strong selling pressure today.,https://news.example.com/bitcoin/88033,negative
2025-09-27T04:11:33.267040Z,BITCOIN,The Block,Investors pull liquidity from BITCOIN markets,BITCOIN continues to face downward pressure.,https://news.example.com/bitcoin/11998,negative
2025-11-23T15:52:33.267048Z,BITCOIN,CoinDesk,Investors show strong confidence in BITCOIN,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/42457,positive
2025-11-14T22:44:33.267055Z,BITCOIN,CoinTelegraph,Market uncertainty pushes BITCOIN downward,Traders expressed concern over BITCOIN's performance.,https://news.example.com/bitcoin/55255,negative
2025-09-18T01:52:33.267064Z,BITCOIN,The Block,Market uncertainty pushes BITCOIN downward,BITCOIN continues to face downward pressure.,https://news.example.com/bitcoin/22217,negative
2025-10-02T20:16:33.267072Z,BITCOIN,Forbes Crypto,BITCOIN gains traction in global markets,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/60356,positive
2025-09-07T07:34:33.267080Z,BITCOIN,CryptoNews,BITCOIN sees declining trading activity,Market uncertainty negatively affected BITCOIN.,https://news.example.com/bitcoin/18363,negative
2025-07-20T00:24:33.267087Z,BITCOIN,Decrypt,BITCOIN experiences strong bullish momentum,Market sentiment surrounding BITCOIN is highly positive.,https://news.example.com/bitcoin/54839,positive
2025-09-02T22:50:33.267095Z,BITCOIN,Forbes Crypto,Investors show strong confidence in BITCOIN,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/93732,positive
2025-09-17T18:10:33.267103Z,BITCOIN,Decrypt,Whales reduce exposure to BITCOIN,BITCOIN continues to face downward pressure.,https://news.example.com/bitcoin/73921,negative
2025-09-18T22:59:33.267111Z,BITCOIN,The Block,New upgrade boosts performance of BITCOIN,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/18289,positive
2025-11-26T18:47:33.267118Z,BITCOIN,Bloomberg Crypto,Whales accumulate large amounts of BITCOIN,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/68656,positive
2025-11-03T20:52:33.267127Z,BITCOIN,CoinDesk,BITCOIN underperforms compared to competitors,BITCOIN continues to face downward pressure.,https://news.example.com/bitcoin/42364,negative
2025-11-16T05:14:33.267134Z,BITCOIN,Yahoo Finance,BITCOIN receives strong community support,Analysts highlight rising adoption of BITCOIN.,https://news.example.com/bitcoin/45537,positive
2025-07-24T02:54:33.267142Z,BITCOIN,CoinTelegraph,BITCOIN shows no major price movement today,BITCOIN remained stable throughout the trading period.,https://news.example.com/bitcoin/37635,neutral
2025-08-04T10:37:33.267150Z,BITCOIN,Yahoo Finance,Whales accumulate large amounts of BITCOIN,Technical indicators show strong performance for BITCOIN.,https://news.example.com/bitcoin/88339,positive
2025-08-22T09:13:33.267159Z,BITCOIN,Bloomberg Crypto,Liquidity for BITCOIN increases significantly,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/63091,positive
2025-08-08T09:55:33.267167Z,BITCOIN,Forbes Crypto,Whales reduce exposure to BITCOIN,BITCOIN faced strong selling pressure today.,https://news.example.com/bitcoin/49189,negative
2025-11-07T03:03:33.267174Z,BITCOIN,Bloomberg Crypto,BITCOIN surges amid renewed market optimism,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/29086,positive
2025-10-08T20:04:33.267183Z,BITCOIN,Yahoo Finance,BITCOIN trades sideways with minimal volatility,BITCOIN showed steady performance with few major events.,https://news.example.com/bitcoin/67392,neutral
2025-08-11T04:34:33.267191Z,BITCOIN,Bloomberg Crypto,BITCOIN experiences unusual volatility spike,BITCOIN experienced reduced liquidity during the session.,https://news.example.com/bitcoin/27588,negative
2025-10-27T01:03:33.267199Z,BITCOIN,CoinTelegraph,BITCOIN shows a strong recovery after recent dip,Market sentiment surrounding BITCOIN is highly positive.,https://news.example.com/bitcoin/12001,positive
2025-10-23T01:50:33.267207Z,BITCOIN,Forbes Crypto,Whales accumulate large amounts of BITCOIN,BITCOIN benefited from increased market confidence.,https://news.example.com/bitcoin/78081,positive
2025-07-27T11:52:33.267214Z,BITCOIN,CryptoNews,Technical indicators show weakness for BITCOIN,BITCOIN experienced reduced liquidity during the session.,https://news.example.com/bitcoin/68837,negative
2025-11-17T11:51:33.267222Z,BITCOIN,Bloomberg Crypto,BITCOIN receives strong community support,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/33194,positive
2025-07-12T06:17:33.267230Z,BITCOIN,CryptoNews,BITCOIN faces short-term bearish correction,BITCOIN continues to face downward pressure.,https://news.example.com/bitcoin/98038,negative
2025-09-27T16:40:33.267240Z,BITCOIN,Bloomberg Crypto,Investors pull liquidity from BITCOIN markets,BITCOIN continues to face downward pressure.,https://news.example.com/bitcoin/36288,negative
2025-09-11T04:40:33.267254Z,BITCOIN,The Block,BITCOIN experiences unusual volatility spike,BITCOIN faced strong selling pressure today.,https://news.example.com/bitcoin/85358,negative
2025-08-28T20:22:33.267262Z,BITCOIN,The Block,Technical indicators show weakness for BITCOIN,Traders expressed concern over BITCOIN's performance.,https://news.example.com/bitcoin/67866,negative
2025-11-12T13:13:33.267269Z,BITCOIN,Yahoo Finance,BITCOIN surges amid renewed market optimism,BITCOIN saw improved trading activity across major exchanges.,https://news.example.com/bitcoin/85200,positive
